location,date,total_cases_per_million,total_deaths_per_million,population_density,gdp_per_capita,life_expectancy,human_development_index
United Kingdom,2020-12-18,30077.618,1260.5,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-19,30587.728,1268.899,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-20,31127.198,1277.579,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-21,31506.244,1285.696,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-22,31996.046,1293.844,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-23,32709.907,1302.746,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-24,33398.334,1312.049,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-25,34034.339,1321.366,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-26,34514.157,1330.491,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-27,34727.743,1340.193,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-28,35336.7,1350.429,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-29,36055.419,1361.049,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-30,36742.854,1371.744,272.898,39753.244,81.32,0.932
United Kingdom,2020-12-31,37973.654,1382.291,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-01,39042.565,1393.549,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-02,39841.674,1405.725,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-03,40322.825,1417.679,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-04,41236.097,1430.003,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-05,42070.579,1441.942,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-06,43225.566,1455.215,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-07,44212.665,1469.628,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-08,45083.424,1484.633,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-09,45871.275,1500.231,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-10,46583.848,1515.814,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-11,47176.88,1531.975,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-12,47727.533,1549.336,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-13,48595.448,1567.763,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-14,49345.675,1587.286,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-15,50034.606,1606.632,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-16,50678.55,1626.496,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-17,51292.573,1646.078,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-18,51755.474,1667.039,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-19,52193.816,1687.184,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-20,52874.571,1707.892,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-21,53474.861,1729.919,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-22,54007.917,1750.39,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-23,54489.364,1770.343,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-24,54938.638,1790.104,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-25,55269.616,1809.168,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-26,55529.641,1827.521,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-27,55984.944,1846.215,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-28,56395.704,1863.576,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-29,56785.327,1881.825,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-30,57152.286,1899.956,272.898,39753.244,81.32,0.932
United Kingdom,2021-01-31,57484.597,1917.08,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-01,57738.89,1932.263,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-02,57972.681,1946.987,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-03,58312.962,1961.844,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-04,58613.144,1976.094,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-05,58908.127,1990.551,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-06,59182.061,2002.787,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-07,59423.615,2015.659,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-08,59606.109,2027.317,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-09,59778.886,2038.456,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-10,60018.766,2049.995,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-11,60229.478,2060.675,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-12,60435.362,2071.207,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-13,60629.988,2081.206,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-14,60816.23,2090.612,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-15,60950.064,2099.292,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-16,61083.306,2108.21,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-17,61301.573,2117.305,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-18,61493.237,2125.719,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-19,61670.132,2133.184,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-20,61844.82,2140.902,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-21,62003.732,2147.849,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-22,62126.872,2154.544,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-23,62246.826,2160.632,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-24,62419.5,2166.232,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-25,62564.117,2171.846,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-26,62695.167,2177.267,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-27,62814.025,2182.526,272.898,39753.244,81.32,0.932
United Kingdom,2021-02-28,62914.486,2187.014,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-01,62987.795,2191.577,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-02,63059.978,2195.724,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-03,63166.512,2200.109,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-04,63268.987,2203.708,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-05,63360.412,2206.937,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-06,63448.356,2210.404,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-07,63529.338,2213.692,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-08,63597.892,2216.788,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-09,63663.216,2219.706,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-10,63765.277,2222.624,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-11,63861.383,2225.35,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-12,63953.963,2227.735,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-13,64041.848,2230.297,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-14,64126.533,2232.297,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-15,64191.428,2234.297,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-16,64256.975,2236.341,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-17,64356.265,2238.4,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-18,64443.113,2240.089,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-19,64531.664,2241.97,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-20,64615.09,2243.451,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-21,64691.821,2244.992,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-22,64754.731,2246.488,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-23,64834.572,2248.369,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-24,64930.249,2249.954,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-25,65011.482,2251.361,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-26,65103.678,2252.398,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-27,65186.867,2253.568,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-28,65254.517,2254.679,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-29,65309.784,2255.642,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-30,65384.292,2256.383,272.898,39753.244,81.32,0.932
United Kingdom,2021-03-31,65446.447,2257.434,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-01,65502.425,2258.264,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-02,65561.173,2259.345,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-03,65615.595,2260.279,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-04,65656.286,2261.019,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-05,65693.436,2261.641,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-06,65729.165,2262.426,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-07,65769.812,2263.093,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-08,65818.887,2263.76,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-09,65867.073,2264.441,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-10,65913.689,2265.345,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-11,65957.431,2265.907,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-12,65992.686,2266.544,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-13,66027.881,2267.152,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-14,66070.557,2267.715,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-15,66107.515,2268.411,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-16,66144.725,2268.929,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-17,66179.461,2269.566,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-18,66214.227,2270.04,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-19,66239.735,2270.662,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-20,66278.011,2271.122,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-21,66318.569,2271.447,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-22,66356.208,2271.966,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-23,66396.321,2272.499,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-24,66432.005,2272.988,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-25,66461.927,2273.418,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-26,66485.095,2273.773,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-27,66516.483,2274.173,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-28,66555.382,2274.484,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-29,66587.644,2274.854,272.898,39753.244,81.32,0.932
United Kingdom,2021-04-30,66624.661,2275.165,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-01,66657.694,2275.417,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-02,66684.727,2275.654,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-03,66705.954,2275.891,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-04,66728.485,2276.173,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-05,66759.355,2276.425,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-06,66797.172,2276.647,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-07,66835.226,2276.973,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-08,66869.681,2277.224,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-09,66899.04,2277.491,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-10,66922.874,2277.787,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-11,66957.047,2277.95,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-12,66998.656,2278.069,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-13,67033.155,2278.38,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-14,67067.743,2278.602,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-15,67100.065,2278.824,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-16,67128.772,2279.032,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-17,67152.888,2279.254,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-18,67181.373,2279.461,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-19,67223.708,2279.654,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-20,67265.362,2279.817,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-21,67307.03,2279.876,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-22,67344.314,2279.98,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-23,67379.376,2280.246,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-24,67409.002,2280.306,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-25,67443.457,2280.543,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-26,67493.361,2280.78,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-27,67544.125,2280.942,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-28,67602.221,2281.15,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-29,67657.725,2281.268,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-30,67710.888,2281.476,272.898,39753.244,81.32,0.932
United Kingdom,2021-05-31,67755.326,2281.653,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-01,67802.194,2281.787,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-02,67859.92,2281.95,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-03,67940.369,2282.098,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-04,68031.734,2282.276,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-05,68124.433,2282.513,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-06,68211.251,2282.72,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-07,68281.331,2282.824,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-08,68363.305,2283.016,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-09,68481.008,2283.105,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-10,68597.97,2283.327,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-11,68719.584,2283.579,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-12,68838.724,2283.816,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-13,68951.583,2284.009,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-14,69044.667,2284.186,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-15,69150.357,2284.364,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-16,69303.847,2284.557,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-17,69463.826,2284.868,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-18,69627.538,2285.105,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-19,69792.049,2285.238,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-20,69944.918,2285.49,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-21,70070.042,2285.786,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-22,70219.46,2286.112,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-23,70461.028,2286.305,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-24,70718.801,2286.571,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-25,70990.632,2286.705,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-26,71267.839,2287.134,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-27,71536.974,2287.46,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-28,71778.438,2287.712,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-29,72052.506,2288.067,272.898,39753.244,81.32,0.932
United Kingdom,2021-06-30,72473.457,2288.334,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-01,72891.165,2288.69,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-02,73319.597,2289.075,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-03,73746.119,2289.489,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-04,74136.274,2289.949,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-05,74491.931,2290.408,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-06,74864.77,2290.852,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-07,75382.021,2291.252,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-08,75916.172,2291.771,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-09,76487.904,2292.289,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-10,76991.837,2292.911,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-11,77477.758,2293.696,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-12,77898.132,2294.363,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-13,78349.968,2294.881,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-14,79009.303,2295.504,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-15,79715.98,2296.244,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-16,80529.354,2296.94,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-17,81447.751,2297.74,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-18,82266.368,2298.555,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-19,82836.308,2299.429,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-20,83372.266,2300.495,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-21,84082.158,2301.784,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-22,84672.835,2302.791,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-23,85199.402,2303.68,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-24,85662.719,2304.954,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-25,86074.768,2306.184,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-26,86413.271,2307.191,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-27,86741.924,2308.272,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-28,87186.028,2309.442,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-29,87624.222,2310.568,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-30,88072.118,2311.812,272.898,39753.244,81.32,0.932
United Kingdom,2021-07-31,88493.277,2313.116,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-01,88859.881,2314.671,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-02,89164.581,2316.019,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-03,89475.429,2317.456,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-04,89917.444,2318.819,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-05,90368.837,2320.004,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-06,90847.855,2321.367,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-07,91316.83,2322.863,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-08,91732.108,2324.315,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-09,92065.99,2325.885,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-10,92405.011,2327.114,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-11,92881.422,2328.358,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-12,93348.294,2329.618,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-13,93842.303,2330.921,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-14,94312.255,2332.491,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-15,94741.443,2333.943,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-16,95112.608,2335.469,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-17,95487.774,2336.817,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-18,96034.472,2338.135,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-19,96596.175,2339.646,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-20,97170.01,2341.29,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-21,97710.694,2342.994,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-22,98188.127,2344.875,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-23,98610.827,2346.593,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-24,99036.593,2348.489,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-25,99624.885,2350.267,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-26,100183.063,2352.015,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-27,100757.461,2353.585,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-28,101314.617,2355.436,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-29,101814.477,2357.495,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-30,102223.326,2359.48,272.898,39753.244,81.32,0.932
United Kingdom,2021-08-31,102610.475,2361.539,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-01,103125.577,2363.139,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-02,103795.296,2365.035,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-03,104440.129,2366.887,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-04,105067.128,2368.901,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-05,105639.393,2371.138,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-06,106110.59,2373.286,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-07,106581.683,2375.7,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-08,107247.209,2378.026,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-09,107819.267,2380.47,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-10,108350.293,2382.588,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-11,108853.545,2385.255,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-12,109285.888,2387.477,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-13,109634.479,2389.624,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-14,109990.876,2391.713,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-15,110504.26,2393.461,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-16,110969.902,2395.979,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-17,111420.42,2398.468,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-18,111860.51,2400.867,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-19,112297.178,2403.593,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-20,112691.866,2405.622,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-21,113152.309,2407.652,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-22,113756.2,2410.007,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-23,114331.649,2412.066,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-24,114876.111,2414.406,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-25,115407.166,2416.613,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-26,115882.777,2418.672,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-27,116305.936,2420.554,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-28,116781.177,2422.198,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-29,117397.229,2424.079,272.898,39753.244,81.32,0.932
United Kingdom,2021-09-30,117938.609,2425.871,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-01,118454.644,2427.96,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-02,118937.603,2429.871,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-03,119368.034,2431.93,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-04,119757.85,2433.663,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-05,120232.735,2435.233,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-06,120880.545,2436.907,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-07,121462.379,2438.907,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-08,122043.991,2440.595,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-09,122613.768,2442.566,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-10,123141.283,2444.373,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-11,123619.827,2446.165,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-12,124159.282,2447.854,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-13,124904.427,2449.898,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-14,125620.199,2451.912,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-15,126327.883,2453.942,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-16,127015.481,2456.327,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-17,127660.729,2458.4,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-18,128221.811,2460.622,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-19,128869.902,2462.711,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-20,129725.241,2464.77,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-21,130503.346,2466.873,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-22,131268.592,2469.155,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-23,131938.044,2471.584,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-24,132540.394,2473.806,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-25,133060.37,2476.354,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-26,133590.137,2478.827,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-27,134293.244,2481.035,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-28,134917.22,2483.671,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-29,135554.84,2486.293,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-30,136167.944,2489.241,272.898,39753.244,81.32,0.932
United Kingdom,2021-10-31,136764.176,2491.981,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-01,137261.429,2494.425,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-02,137777.123,2497.314,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-03,138445.316,2500.128,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-04,139008.486,2502.572,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-05,139541.542,2505.298,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-06,140040.172,2507.801,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-07,140489.268,2510.26,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-08,140895.673,2512.778,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-09,141348.739,2515.149,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-10,142002.371,2517.533,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-11,142628.155,2519.859,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-12,143264.249,2522.348,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-13,143871.561,2524.688,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-14,144430.939,2526.836,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-15,144918.059,2529.087,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-16,145444.39,2531.072,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-17,146199.075,2533.605,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-18,146886.836,2536.064,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-19,147566.672,2537.945,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-20,148219.356,2539.886,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-21,148806.034,2541.989,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-22,149329.446,2544.108,272.898,39753.244,81.32,0.932
